date,wheat_price,corn_price,cotton_price
1/9/1978,2.7125,2.1975,0.515
1/10/1978,2.745,2.22,0.514
1/11/1978,2.7375,2.22,0.515
1/12/1978,2.725,2.2225,0.521
1/13/1978,2.7675,2.21,0.52
1/16/1978,2.66,2.1825,0.519
1/17/1978,2.6675,2.18,0.519
1/18/1978,2.67,2.1775,0.517
1/19/1978,2.67,2.1875,0.517
1/20/1978,2.6975,2.2075,0.524
1/23/1978,2.715,2.22,0.53
1/24/1978,2.6975,2.215,0.531
1/25/1978,2.695,2.2275,0.535
1/26/1978,2.66,2.225,0.529
1/27/1978,2.6875,2.2425,0.529
1/30/1978,2.6675,2.23,0.528
1/31/1978,2.6275,2.2225,0.524
2/1/1978,2.6375,2.2225,0.527
2/2/1978,2.6475,2.2275,0.533
2/3/1978,2.635,2.2275,0.537
2/6/1978,2.685,2.2325,0.538
2/7/1978,2.6775,2.23,0.538
2/8/1978,2.6525,2.2175,0.534
2/9/1978,2.665,2.2225,0.529
2/10/1978,2.715,2.23,0.51
2/13/1978,2.695,2.2375,0.513
2/14/1978,2.715,2.235,0.518
2/15/1978,2.665,2.2325,0.521
2/16/1978,2.64,2.2275,0.517
2/17/1978,2.645,2.2375,0.526
2/21/1978,2.635,2.2375,0.524
2/22/1978,2.6275,2.24,0.538
2/23/1978,2.5775,2.2375,0.54
2/24/1978,2.5575,2.235,0.536
2/27/1978,2.53,2.235,0.542
2/28/1978,2.52,2.225,0.54
3/1/1978,2.595,2.2375,0.538
3/2/1978,2.6075,2.255,0.541
3/3/1978,2.65,2.2725,0.543
3/6/1978,2.665,2.275,0.558
3/7/1978,2.745,2.3,0.553
3/8/1978,2.77,2.315,0.554
3/9/1978,2.7425,2.3275,0.555
3/10/1978,2.705,2.3125,0.562
3/13/1978,2.7825,2.3475,0.569
3/14/1978,2.7275,2.375,0.569
3/15/1978,2.825,2.3975,0.569
3/16/1978,2.82,2.42,0.571
3/17/1978,2.95,2.4925,0.573
3/20/1978,2.895,2.445,0.57
3/21/1978,2.8525,2.4075,0.571
3/22/1978,2.89,2.425,0.558
3/23/1978,2.89,2.4525,0.566
3/27/1978,2.97,2.5,0.564
3/28/1978,2.9625,2.5125,0.563
3/29/1978,2.865,2.465,0.558
3/30/1978,2.975,2.465,0.548
3/31/1978,3.075,2.5125,0.544
4/3/1978,3.0525,2.5475,0.549
4/4/1978,3.12,2.5425,0.548
4/5/1978,3.1575,2.57,0.552
4/6/1978,3.135,2.545,0.553
4/7/1978,3.205,2.5825,0.551
4/10/1978,3.2575,2.6075,0.544
4/11/1978,3.2475,2.59,0.546
4/12/1978,3.165,2.5725,0.549
4/13/1978,3.0725,2.5225,0.565
4/14/1978,3.1625,2.5425,0.56
4/17/1978,3.2025,2.555,0.568
4/18/1978,3.185,2.55,0.564
4/19/1978,3.1625,2.5325,0.562
4/20/1978,3.1175,2.515,0.56
4/21/1978,3.09,2.545,0.556
4/24/1978,2.905,2.475,0.569
4/25/1978,2.9875,2.525,0.57
4/26/1978,2.94,2.4925,0.569
4/27/1978,2.9725,2.5025,0.577
4/28/1978,3.0325,2.5275,0.581
5/1/1978,2.95,2.5075,0.575
5/2/1978,2.9,2.495,0.575
5/3/1978,2.94,2.5175,0.578
5/4/1978,2.97,2.595,0.579
5/5/1978,3,2.59,0.587
5/8/1978,2.99,2.555,0.591
5/9/1978,3.0175,2.5775,0.587
5/10/1978,3.0375,2.5825,0.595
5/11/1978,3.075,2.6275,0.596
5/12/1978,3.0525,2.585,0.596
5/15/1978,3.14,2.62,0.599
5/16/1978,3.16,2.5625,0.614
5/17/1978,3.165,2.615,0.613
5/18/1978,3.1725,2.6275,0.607
5/19/1978,3.1775,2.6225,0.604
5/22/1978,3.2325,2.62,0.601
5/23/1978,3.335,2.68,0.598
5/24/1978,3.325,2.67,0.607
5/25/1978,3.365,2.695,0.601
5/26/1978,3.3575,2.69,0.599
5/30/1978,3.4225,2.7025,0.597
5/31/1978,3.3525,2.645,0.583
6/1/1978,3.2925,2.605,0.573
6/2/1978,3.265,2.56,0.581
6/5/1978,3.325,2.59,0.582
6/6/1978,3.32,2.5875,0.587
6/7/1978,3.2775,2.5475,0.589
6/8/1978,3.27,2.5375,0.585
6/9/1978,3.205,2.52,0.593
6/12/1978,3.135,2.5375,0.593
6/13/1978,3.1,2.5375,0.6
6/14/1978,3.095,2.5075,0.612
6/15/1978,3.0975,2.51,0.609
6/16/1978,3.1825,2.51,0.605
6/19/1978,3.2125,2.5625,0.599
6/20/1978,3.195,2.5875,0.597
6/21/1978,3.165,2.575,0.599
6/22/1978,3.185,2.565,0.591
6/23/1978,3.175,2.54,0.612
6/26/1978,3.17,2.525,0.592
6/27/1978,3.1175,2.4975,0.579
6/28/1978,3.0675,2.4325,0.584
6/29/1978,3.0625,2.4175,0.595
6/30/1978,3.11,2.43,0.585
7/3/1978,3.155,2.4425,0.579
7/5/1978,3.2475,2.4225,0.583
7/6/1978,3.2325,2.4325,0.58
7/7/1978,3.245,2.405,0.582
7/10/1978,3.2575,2.3925,0.587
7/11/1978,3.2525,2.3525,0.589
7/12/1978,3.2425,2.3075,0.594
7/13/1978,3.2175,2.3025,0.589
7/14/1978,3.225,2.3175,0.597
7/17/1978,3.1875,2.2775,0.598
7/18/1978,3.1325,2.2325,0.599
7/19/1978,3.14,2.2625,0.593
7/20/1978,3.1775,2.2675,0.594
7/21/1978,3.2775,2.2675,0.585
7/24/1978,3.2,2.2325,0.587
7/25/1978,3.2275,2.2175,0.592
7/26/1978,3.26,2.2425,0.593
7/27/1978,3.265,2.2275,0.609
7/28/1978,3.2675,2.22,0.614
7/31/1978,3.2675,2.2225,0.612
8/1/1978,3.2275,2.1925,0.608
8/2/1978,3.24,2.15,0.605
8/3/1978,3.2675,2.1425,0.607
8/4/1978,3.2875,2.125,0.609
8/7/1978,3.195,2.095,0.606
8/8/1978,3.2175,2.115,0.603
8/9/1978,3.255,2.1675,0.605
8/10/1978,3.2625,2.1675,0.626
8/11/1978,3.2975,2.1375,0.616
8/14/1978,3.355,2.165,0.614
8/15/1978,3.415,2.2375,0.611
8/16/1978,3.315,2.1975,0.616
8/17/1978,3.3475,2.2125,0.61
8/18/1978,3.38,2.2425,0.605
8/21/1978,3.3225,2.25,0.609
8/22/1978,3.3225,2.2525,0.613
8/23/1978,3.38,2.2275,0.608
8/24/1978,3.415,2.235,0.622
8/25/1978,3.4375,2.2275,0.622
8/28/1978,3.395,2.2,0.623
8/29/1978,3.285,2.155,0.619
8/30/1978,3.345,2.165,0.62
8/31/1978,3.355,2.1525,0.619
9/1/1978,3.4175,2.14,0.615
9/5/1978,3.365,2.1325,0.605
9/6/1978,3.3725,2.1325,0.608
9/7/1978,3.395,2.14,0.605
9/8/1978,3.3925,2.1375,0.606
9/11/1978,3.3575,2.1625,0.609
9/12/1978,3.3425,2.1625,0.597
9/13/1978,3.3725,2.145,0.602
9/14/1978,3.38,2.1625,0.599
9/15/1978,3.325,2.12,0.601
9/18/1978,3.345,2.13,0.602
9/19/1978,3.3675,2.165,0.601
9/20/1978,3.445,2.185,0.611
9/21/1978,3.43,2.1525,0.61
9/22/1978,3.48,2.1325,0.62
9/25/1978,3.5175,2.155,0.618
9/26/1978,3.505,2.16,0.625
9/27/1978,3.5225,2.185,0.627
9/28/1978,3.5275,2.21,0.626
9/29/1978,3.5175,2.2125,0.634
10/2/1978,3.5725,2.245,0.634
10/3/1978,3.555,2.2375,0.631
10/4/1978,3.53,2.2425,0.637
10/5/1978,3.5475,2.2425,0.643
10/6/1978,3.535,2.2025,0.644
10/9/1978,3.555,2.23,0.641
10/10/1978,3.5425,2.215,0.644
10/11/1978,3.525,2.2175,0.651
10/12/1978,3.4725,2.255,0.651
10/13/1978,3.4975,2.23,0.649
10/16/1978,3.4975,2.25,0.655
10/17/1978,3.48,2.225,0.657
10/18/1978,3.4675,2.195,0.653
10/19/1978,3.4325,2.195,0.652
10/20/1978,3.36,2.21,0.655
10/23/1978,3.34,2.2325,0.665
10/24/1978,3.3975,2.25,0.672
10/25/1978,3.525,2.2775,0.667
10/26/1978,3.5925,2.3175,0.672
10/27/1978,3.6475,2.3425,0.675
10/30/1978,3.64,2.325,0.671
10/31/1978,3.615,2.3125,0.653
11/1/1978,3.58,2.2975,0.663
11/2/1978,3.61,2.3125,0.674
11/3/1978,3.6675,2.3125,0.676
11/6/1978,3.6325,2.2825,0.676
11/7/1978,3.6325,2.2825,0.667
11/8/1978,3.605,2.315,0.666
11/9/1978,3.575,2.29,0.66
11/10/1978,3.6375,2.295,0.651
11/13/1978,3.6825,2.3,0.641
11/14/1978,3.635,2.29,0.65
11/15/1978,3.5575,2.2825,0.647
11/16/1978,3.59,2.285,0.657
11/17/1978,3.645,2.29,0.659
11/20/1978,3.6525,2.29,0.667
11/21/1978,3.7075,2.325,0.678
11/22/1978,3.7575,2.3425,0.685
11/24/1978,3.83,2.36,0.676
11/27/1978,3.785,2.33,0.67
11/28/1978,3.7475,2.32,0.677
11/29/1978,3.8025,2.3125,0.677
11/30/1978,3.86,2.3325,0.676
12/1/1978,3.825,2.3425,0.662
12/4/1978,3.7575,2.3275,0.664
12/5/1978,3.695,2.315,0.662
12/6/1978,3.685,2.3125,0.656
12/7/1978,3.7625,2.3225,0.652
12/8/1978,3.75,2.33,0.637
12/11/1978,3.715,2.3075,0.634
12/12/1978,3.69,2.28,0.639
12/13/1978,3.615,2.28,0.642
12/14/1978,3.6425,2.27,0.637
12/15/1978,3.685,2.275,0.641
12/18/1978,3.705,2.305,0.631
12/19/1978,3.6625,2.3,0.628
12/20/1978,3.62,2.285,0.63
12/21/1978,3.585,2.2775,0.632
12/22/1978,3.6025,2.285,0.632
12/26/1978,3.585,2.285,0.629
12/27/1978,3.675,2.2875,0.633
12/28/1978,3.695,2.295,0.633
12/29/1978,3.6825,2.2875,0.634
1/2/1979,3.6575,2.2775,0.641
1/3/1979,3.6225,2.2675,0.643
1/4/1979,3.5725,2.2575,0.648
1/5/1979,3.59,2.255,0.646
1/8/1979,3.62,2.2675,0.645
1/9/1979,3.705,2.2775,0.638
1/10/1979,3.765,2.2775,0.633
1/11/1979,3.795,2.28,0.618
1/12/1979,3.795,2.305,0.614
1/15/1979,3.7975,2.3075,0.61
1/16/1979,3.75,2.3175,0.6
1/17/1979,3.795,2.3,0.606
1/18/1979,3.77,2.31,0.607
1/19/1979,3.805,2.3225,0.604
1/22/1979,3.7575,2.33,0.616
1/23/1979,3.7775,2.3425,0.609
1/24/1979,3.77,2.35,0.605
1/25/1979,3.76,2.34,0.607
1/26/1979,3.7525,2.3375,0.614
1/29/1979,3.745,2.3375,0.613
1/30/1979,3.785,2.3475,0.606
1/31/1979,3.765,2.345,0.603
2/1/1979,3.7675,2.3375,0.607
2/2/1979,3.795,2.3425,0.602
2/5/1979,3.8325,2.375,0.598
2/6/1979,3.8125,2.3675,0.602
2/7/1979,3.8725,2.3825,0.604
2/8/1979,3.8675,2.38,0.621
2/9/1979,3.925,2.3725,0.617
2/12/1979,3.895,2.3825,0.623
2/13/1979,3.8725,2.37,0.634
2/14/1979,3.885,2.395,0.633
2/15/1979,3.875,2.3925,0.629
2/16/1979,3.84,2.395,0.636
2/20/1979,3.8325,2.3975,0.634
2/21/1979,3.9375,2.4175,0.627
2/22/1979,3.9125,2.4225,0.626
2/23/1979,3.8875,2.415,0.624
2/26/1979,3.9075,2.3975,0.621
2/27/1979,3.9425,2.4025,0.618
2/28/1979,4.0075,2.3975,0.608
3/1/1979,4.095,2.405,0.616
3/2/1979,4.05,2.4075,0.61
3/5/1979,4.1125,2.4125,0.605
3/6/1979,4.0675,2.42,0.597
3/7/1979,4.105,2.435,0.612
3/8/1979,4.0825,2.4425,0.608
3/9/1979,3.825,2.4425,0.6
3/12/1979,3.7525,2.425,0.598
3/13/1979,3.675,2.4125,0.599
3/14/1979,3.64,2.42,0.613
3/15/1979,3.73,2.44,0.606
3/16/1979,3.7325,2.44,0.614
3/19/1979,3.755,2.445,0.613
3/20/1979,3.74,2.49,0.614
3/21/1979,3.625,2.4875,0.612
3/22/1979,3.6225,2.5,0.608
3/23/1979,3.6525,2.515,0.59
3/26/1979,3.665,2.5225,0.578
3/27/1979,3.675,2.515,0.582
3/28/1979,3.68,2.535,0.589
3/29/1979,3.5975,2.5225,0.584
3/30/1979,3.595,2.535,0.579
4/2/1979,3.5425,2.54,0.571
4/3/1979,3.535,2.5175,0.589
4/4/1979,3.5625,2.5275,0.591
4/5/1979,3.5775,2.5375,0.594
4/6/1979,3.565,2.56,0.599
4/9/1979,3.535,2.56,0.597
4/10/1979,3.5775,2.5475,0.597
4/11/1979,3.5975,2.56,0.599
4/12/1979,3.5825,2.5675,0.603
4/16/1979,3.5625,2.5575,0.583
4/17/1979,3.6175,2.5825,0.589
4/18/1979,3.5975,2.5675,0.593
4/19/1979,3.5875,2.5525,0.593
4/20/1979,3.5825,2.5475,0.583
4/23/1979,3.5975,2.56,0.588
4/24/1979,3.67,2.58,0.623
4/25/1979,3.6525,2.595,0.624
4/26/1979,3.66,2.5825,0.621
4/27/1979,3.71,2.6025,0.627
4/30/1979,3.7375,2.615,0.643
5/1/1979,3.7475,2.63,0.649
5/2/1979,3.84,2.6725,0.647
5/3/1979,3.8375,2.6625,0.642
5/4/1979,3.85,2.68,0.623
5/7/1979,3.815,2.6025,0.63
5/8/1979,3.855,2.63,0.638
5/9/1979,3.975,2.68,0.633
5/10/1979,3.94,2.68,0.64
5/11/1979,3.975,2.6,0.631
5/14/1979,4.035,2.64,0.636
5/15/1979,3.98,2.62,0.637
5/16/1979,3.925,2.6075,0.636
5/17/1979,3.87,2.63,0.632
5/18/1979,3.8525,2.6225,0.629
5/21/1979,3.885,2.655,0.623
5/22/1979,3.8275,2.675,0.613
5/23/1979,3.8575,2.6775,0.618
5/24/1979,3.745,2.6675,0.617
5/25/1979,3.6925,2.665,0.624
5/29/1979,3.7575,2.695,0.632
5/30/1979,3.775,2.6975,0.628
5/31/1979,3.9275,2.69,0.646
6/1/1979,3.955,2.65,0.648
6/4/1979,3.9625,2.6575,0.652
6/5/1979,3.9925,2.6625,0.652
6/6/1979,4.1075,2.65,0.651
6/7/1979,3.895,2.6775,0.671
6/8/1979,4.0875,2.7175,0.69
6/11/1979,4.245,2.725,0.694
6/12/1979,4.13,2.6875,0.664
6/13/1979,4.27,2.7275,0.674
6/14/1979,4.46,2.79,0.679
6/15/1979,4.4775,2.82,0.659
6/18/1979,4.395,2.8,0.661
6/19/1979,4.4425,2.82,0.665
6/20/1979,4.5625,2.925,0.674
6/21/1979,4.7325,3.025,0.678
6/22/1979,4.8875,3.125,0.666
6/25/1979,4.725,3.085,0.662
6/26/1979,4.76,3.075,0.642
6/27/1979,4.69,2.9775,0.632
6/28/1979,4.5025,2.9075,0.63
6/29/1979,4.3325,2.9275,0.637
7/2/1979,4.4825,2.935,0.643
7/3/1979,4.485,3.0475,0.651
7/5/1979,4.685,3.1125,0.644
7/6/1979,4.695,3.055,0.646
7/9/1979,4.675,3.1,0.65
7/10/1979,4.6,3.05,0.646
7/11/1979,4.645,3.0925,0.635
7/12/1979,4.4175,3,0.636
7/13/1979,4.41,3.0525,0.635
7/16/1979,4.46,3.02,0.634
7/17/1979,4.525,3.035,0.624
7/18/1979,4.465,3.0925,0.625
7/19/1979,4.295,3.0825,0.632
7/20/1979,4.3,3.115,0.634
7/23/1979,4.275,3.035,0.638
7/24/1979,4.165,2.9875,0.639
7/25/1979,4.135,2.915,0.646
7/26/1979,4.2125,2.915,0.64
7/27/1979,4.14,2.82,0.632
7/30/1979,4.1,2.725,0.631
7/31/1979,4.045,2.795,0.626
8/1/1979,4.1575,2.8675,0.624
8/2/1979,4.0875,2.765,0.62
8/3/1979,4.055,2.78,0.631
8/6/1979,4.01,2.7525,0.629
8/7/1979,4.035,2.76,0.629
8/8/1979,4.105,2.82,0.629
8/9/1979,4.095,2.8325,0.634
8/10/1979,4.08,2.8,0.645
8/13/1979,4.0375,2.76,0.639
8/14/1979,4.2375,2.8375,0.635
8/15/1979,4.285,2.8225,0.637
8/16/1979,4.315,2.8525,0.633
8/17/1979,4.325,2.825,0.628
8/20/1979,4.3025,2.81,0.631
8/21/1979,4.405,2.8675,0.625
8/22/1979,4.33,2.84,0.629
8/23/1979,4.2825,2.8025,0.634
8/24/1979,4.3575,2.825,0.65
8/27/1979,4.315,2.8375,0.648
8/28/1979,4.275,2.8275,0.648
8/29/1979,4.35,2.8575,0.647
8/30/1979,4.4025,2.88,0.642
8/31/1979,4.41,2.885,0.629
9/4/1979,4.21,2.785,0.632
9/5/1979,4.25,2.7725,0.668
9/6/1979,4.175,2.73,0.623
9/7/1979,4.1825,2.735,0.633
9/10/1979,4.245,2.785,0.633
9/11/1979,4.2,2.7475,0.628
9/12/1979,4.2,2.75,0.616
9/13/1979,4.4,2.8375,0.614
9/14/1979,4.27,2.79,0.618
9/17/1979,4.3,2.7925,0.625
9/18/1979,4.31,2.7825,0.627
9/19/1979,4.275,2.755,0.627
9/20/1979,4.295,2.795,0.633
9/21/1979,4.2925,2.7825,0.631
9/24/1979,4.3675,2.795,0.638
9/25/1979,4.285,2.7475,0.646
9/26/1979,4.2775,2.7475,0.652
9/27/1979,4.4,2.835,0.642
9/28/1979,4.3475,2.8075,0.643
10/1/1979,4.495,2.865,0.639
10/2/1979,4.455,2.835,0.64
10/3/1979,4.56,2.8575,0.641
10/4/1979,4.515,2.8675,0.646
10/5/1979,4.425,2.8675,0.641
10/8/1979,4.4225,2.8375,0.633
10/9/1979,4.23,2.8,0.637
10/10/1979,4.225,2.815,0.641
10/11/1979,4.165,2.8025,0.642
10/12/1979,4.275,2.8125,0.636
10/15/1979,4.2125,2.7625,0.646
10/16/1979,4.275,2.775,0.642
10/17/1979,4.345,2.8,0.636
10/18/1979,4.3475,2.73,0.634
10/19/1979,4.45,2.7875,0.638
10/22/1979,4.43,2.77,0.637
10/23/1979,4.3575,2.6925,0.635
10/24/1979,4.26,2.635,0.636
10/25/1979,4.235,2.5525,0.633
10/26/1979,4.02,2.44,0.639
10/29/1979,4.025,2.4675,0.646
10/30/1979,4.035,2.475,0.645
10/31/1979,4.0625,2.495,0.653
11/1/1979,3.915,2.4875,0.655
11/2/1979,3.9475,2.5,0.653
11/5/1979,4.015,2.535,0.636
11/6/1979,4.0275,2.5125,0.643
11/7/1979,4.065,2.525,0.64
11/8/1979,4.0575,2.5125,0.636
11/9/1979,4.0775,2.5225,0.655
11/12/1979,4.1625,2.5575,0.647
11/13/1979,4.25,2.59,0.655
11/14/1979,4.275,2.6125,0.649
11/15/1979,4.185,2.5875,0.644
11/16/1979,4.22,2.61,0.644
11/19/1979,4.1825,2.6025,0.649
11/20/1979,4.2125,2.6275,0.652
11/21/1979,4.2375,2.67,0.652
11/23/1979,4.2225,2.6625,0.634
11/26/1979,4.1075,2.625,0.642
11/27/1979,4.1075,2.6675,0.649
11/28/1979,4.155,2.685,0.649
11/29/1979,4.1325,2.665,0.656
11/30/1979,4.2625,2.705,0.669
12/3/1979,4.2,2.6925,0.65
12/4/1979,4.1375,2.7,0.651
12/5/1979,4.075,2.705,0.643
12/6/1979,4.0425,2.675,0.655
12/7/1979,4.0925,2.685,0.651
12/10/1979,4.135,2.6675,0.651
12/11/1979,4.2375,2.7125,0.662
12/12/1979,4.255,2.7,0.67
12/13/1979,4.215,2.6925,0.683
12/14/1979,4.2525,2.6975,0.681
12/17/1979,4.245,2.6725,0.688
12/18/1979,4.255,2.655,0.681
12/19/1979,4.255,2.645,0.678
12/20/1979,4.3175,2.665,0.686
12/21/1979,4.3425,2.6725,0.686
12/24/1979,4.3425,2.6725,0.693
12/26/1979,4.5425,2.7225,0.69
12/27/1979,4.49,2.7575,0.694
12/28/1979,4.485,2.7363,0.693
12/31/1979,4.4425,2.7163,0.692
1/2/1980,4.355,2.625,0.691
1/3/1980,4.3625,2.625,0.688
1/4/1980,4.355,2.5625,0.675
1/7/1980,4.355,2.5625,0.672
1/8/1980,4.355,2.5625,0.69
1/9/1980,3.955,2.3925,0.699
1/10/1980,4.0525,2.3025,0.711
1/11/1980,4.1475,2.53,0.715
1/14/1980,4.1675,2.505,0.718
1/15/1980,4.2275,2.515,0.718
1/16/1980,4.2525,2.4975,0.734
1/17/1980,4.4375,2.57,0.726
1/18/1980,4.4125,2.5325,0.73
1/21/1980,4.415,2.5325,0.754
1/22/1980,4.455,2.525,0.765
1/23/1980,4.52,2.57,0.776
1/24/1980,4.4575,2.5425,0.763
1/25/1980,4.435,2.5475,0.779
1/28/1980,4.5175,2.5675,0.801
1/29/1980,4.47,2.5725,0.803
1/30/1980,4.57,2.615,0.811
1/31/1980,4.6275,2.6075,0.825
2/1/1980,4.6775,2.625,0.845
2/4/1980,4.725,2.6475,0.858
2/5/1980,4.66,2.6775,0.838
2/6/1980,4.5075,2.6575,0.818
2/7/1980,4.4775,2.6575,0.838
2/8/1980,4.465,2.65,0.851
2/11/1980,4.5325,2.675,0.838
2/12/1980,4.4125,2.6625,0.84
2/13/1980,4.3525,2.68,0.84
2/14/1980,4.3125,2.655,0.82
2/15/1980,4.3125,2.6475,0.8
2/19/1980,4.2475,2.635,0.805
2/20/1980,4.2825,2.64,0.794
2/21/1980,4.3025,2.6325,0.785
2/22/1980,4.2875,2.6125,0.814
2/25/1980,4.3275,2.635,0.833
2/26/1980,4.26,2.6275,0.83
2/27/1980,4.2125,2.6525,0.841
2/28/1980,4.2075,2.645,0.838
2/29/1980,4.235,2.63,0.824
3/3/1980,4.23,2.6175,0.819
3/4/1980,4.4025,2.6525,0.82
3/5/1980,4.385,2.665,0.8
3/6/1980,4.3275,2.6575,0.796
3/7/1980,4.3175,2.6475,0.776
3/10/1980,4.2475,2.6175,0.776
3/11/1980,4.2425,2.62,0.769
3/12/1980,4.2325,2.62,0.752
3/13/1980,4.2025,2.605,0.771
3/14/1980,4.2025,2.63,0.791
3/17/1980,4.175,2.6175,0.816
3/18/1980,4.1775,2.6125,0.836
3/19/1980,4.2,2.63,0.851
3/20/1980,4.125,2.6025,0.881
3/21/1980,4.1175,2.5925,0.861
3/24/1980,4.1625,2.5675,0.846
3/25/1980,4.2125,2.58,0.866
3/26/1980,4.0875,2.565,0.846
3/27/1980,4.045,2.495,0.862
3/28/1980,3.95,2.51,0.841
3/31/1980,3.8325,2.4925,0.821
4/1/1980,3.87,2.55,0.801
4/2/1980,3.975,2.5725,0.81
4/3/1980,4.055,2.6175,0.817
4/7/1980,4.0225,2.61,0.797
4/8/1980,4.0975,2.655,0.81
4/9/1980,4.2575,2.6875,0.828
4/10/1980,4.145,2.635,0.845
4/11/1980,4.0625,2.6375,0.851
4/14/1980,3.9275,2.5925,0.837
4/15/1980,3.9075,2.61,0.857
4/16/1980,3.955,2.625,0.833
4/17/1980,3.855,2.6025,0.813
4/18/1980,3.805,2.585,0.793
4/21/1980,3.9825,2.6175,0.813
4/22/1980,3.9075,2.615,0.815
4/23/1980,3.915,2.605,0.815
4/24/1980,3.9525,2.6075,0.826
4/25/1980,3.9675,2.635,0.806
4/28/1980,3.875,2.615,0.815
4/29/1980,3.835,2.605,0.814
4/30/1980,3.855,2.6075,0.833
5/1/1980,3.85,2.6525,0.816
5/2/1980,3.92,2.665,0.811
5/5/1980,4.12,2.715,0.807
5/6/1980,4.115,2.7075,0.827
5/7/1980,4.23,2.7175,0.829
5/8/1980,4.23,2.7475,0.859
5/9/1980,4.1975,2.735,0.865
5/12/1980,4.0475,2.6775,0.856
5/13/1980,4.1,2.7025,0.826
5/14/1980,4.075,2.71,0.808
5/15/1980,4.16,2.73,0.816
5/16/1980,4.035,2.695,0.797
5/19/1980,4.145,2.7025,0.788
5/20/1980,4.0975,2.7075,0.798
5/21/1980,4.07,2.6975,0.774
5/22/1980,4.005,2.71,0.771
5/23/1980,3.965,2.71,0.752
5/27/1980,3.9825,2.735,0.761
5/28/1980,3.915,2.715,0.745
5/29/1980,3.825,2.6725,0.741
5/30/1980,3.8275,2.6675,0.732
6/2/1980,3.775,2.6375,0.734
6/3/1980,3.845,2.655,0.754
6/4/1980,3.8125,2.655,0.734
6/5/1980,3.775,2.6375,0.741
6/6/1980,3.74,2.6375,0.751
6/9/1980,3.7675,2.6375,0.747
6/10/1980,3.8675,2.6525,0.746
6/11/1980,3.9025,2.665,0.735
6/12/1980,3.93,2.695,0.725
6/13/1980,3.9225,2.7075,0.713
6/16/1980,3.9625,2.725,0.719
6/17/1980,3.9425,2.7175,0.732
6/18/1980,3.9825,2.7275,0.719
6/19/1980,3.98,2.72,0.726
6/20/1980,4.025,2.73,0.719
6/23/1980,4.185,2.7525,0.728
6/24/1980,4.13,2.7575,0.732
6/25/1980,4.235,2.7675,0.717
6/26/1980,4.2475,2.76,0.713
6/27/1980,4.1175,2.7475,0.733
6/30/1980,4.1,2.765,0.753
7/1/1980,4.16,2.8075,0.772
7/2/1980,4.2075,2.9075,0.77
7/3/1980,4.19,2.9275,0.786
7/7/1980,4.155,2.915,0.774
7/8/1980,4.1375,2.9575,0.779
7/9/1980,3.9925,2.935,0.773
7/10/1980,4.0325,2.9925,0.793
7/11/1980,4.03,3.0425,0.813
7/14/1980,4.23,3.1425,0.824
7/15/1980,4.075,3.1125,0.844
7/16/1980,4.0925,3.1575,0.844
7/17/1980,4.14,3.2025,0.838
7/18/1980,4.125,3.175,0.818
7/21/1980,4.07,3.1025,0.798
7/22/1980,4.125,3.1075,0.809
7/23/1980,4.31,3.2,0.792
7/24/1980,4.2625,3.185,0.812
7/25/1980,4.2475,3.13,0.832
7/28/1980,4.3,3.1575,0.852
7/29/1980,4.3175,3.1875,0.875
7/30/1980,4.265,3.1725,0.869
7/31/1980,4.37,3.2725,0.888
8/1/1980,4.3575,3.3175,0.868
8/4/1980,4.285,3.255,0.865
8/5/1980,4.325,3.31,0.85
8/6/1980,4.3125,3.3375,0.837
8/7/1980,4.2825,3.365,0.857
8/8/1980,4.2625,3.3225,0.849
8/11/1980,4.2125,3.3075,0.869
8/12/1980,4.2975,3.405,0.879
8/13/1980,4.2375,3.3725,0.865
8/14/1980,4.175,3.31,0.862
8/15/1980,4.165,3.2725,0.849
8/18/1980,4.1775,3.305,0.864
8/19/1980,4.205,3.3275,0.874
8/20/1980,4.1875,3.3375,0.855
8/21/1980,4.1725,3.4,0.87
8/22/1980,4.14,3.3625,0.89
8/25/1980,4.145,3.405,0.905
8/26/1980,4.1275,3.46,0.88
8/27/1980,4.1225,3.4475,0.9
8/28/1980,4.1175,3.4425,0.916
8/29/1980,4.1775,3.515,0.922
9/2/1980,4.295,3.54,0.917
9/3/1980,4.325,3.5075,0.897
9/4/1980,4.26,3.4875,0.907
9/5/1980,4.35,3.5,0.906
9/8/1980,4.37,3.5225,0.903
9/9/1980,4.375,3.4725,0.893
9/10/1980,4.3375,3.4525,0.913
9/11/1980,4.36,3.4675,0.933
9/12/1980,4.3025,3.3925,0.913
9/15/1980,4.31,3.385,0.883
9/16/1980,4.345,3.4175,0.871
9/17/1980,4.395,3.415,0.875
9/18/1980,4.5125,3.42,0.881
9/19/1980,4.5125,3.4725,0.861
9/22/1980,4.495,3.4575,0.868
9/23/1980,4.5575,3.465,0.845
9/24/1980,4.5775,3.43,0.825
9/25/1980,4.38,3.41,0.807
9/26/1980,4.2225,3.33,0.827
9/29/1980,4.2325,3.335,0.839
9/30/1980,4.285,3.3675,0.835
10/1/1980,4.2975,3.365,0.824
10/2/1980,4.1875,3.31,0.841
10/3/1980,4.2325,3.34,0.857
10/6/1980,4.325,3.395,0.856
10/7/1980,4.27,3.3475,0.854
10/8/1980,4.2825,3.3475,0.861
10/9/1980,4.2875,3.375,0.856
10/10/1980,4.39,3.38,0.84
10/13/1980,4.5325,3.48,0.845
